ID;id_almacen;descarga;id_cliente
1553;57;135757;3
1572;16;32787;2
1572;16;32787;2
1571;16;32787;2
1573;32;32787;2
1573;77;32787;2
1571;29;32787;2
1573;345;32787;2
1570;16;21164;7
1570;16;21164;7
1570;27;21164;7
1605;21;21164;7
1638;27;21164;7
1612;21;135757;9
1624;83;135757;9
1648;31;135757;9
1648;31;135757;9
1625;36;135757;9
1625;40;135757;9
1625;40;135757;3
1631;43;245916;5
1624;23;245916;5
1629;31;135757;3
1561;21;135757;3
1561;21;135757;3
1561;338;135757;3
1563;29;135757;3
1563;338;135757;3
1552;35;135757;4
1553;23;135757;9
1554;338;135757;9
1621;320;32787;2
1638;52;21164;7
1618;25;21164;7
1618;90;21164;7
1558;19;135757;9
1625;81;245916;5
1625;19;245916;5
1625;19;245916;5
1625;22;245916;5
1630;21;245916;5
1564;28;135757;9
1564;28;135757;9
1626;80;245916;5
1633;67;135757;3
1631;21;135757;3
1631;21;135757;3
1632;21;135757;3
1623;23;135757;9
1623;43;135757;9
1608;25;135757;9
1628;52;135757;9
1627;86;135757;9
1618;98;21164;7
1618;32;21164;7
1625;26;135757;9
1609;27;135757;9
1633;338;135757;3
1550;93;135757;9
1623;54;135757;9
1626;18;135757;9
1629;18;135757;9
1625;16;135757;9
1627;16;135757;9
1610;16;135757;9
1630;28;135757;9
1611;28;135757;9
1633;64;135757;3
1633;64;135757;3
1633;44;135757;3
1625;70;135757;3
1625;19;135757;3
1626;19;135757;3
1640;16;32787;2
1620;16;32787;2
1622;41;32787;2
1620;32;32787;2
1557;93;135757;9
1624;31;245916;5
1629;18;245916;5
1627;27;245916;5
1633;50;135757;4
1646;47;135757;4
1629;31;135757;4
1645;11;135757;4
1641;35;135757;4
1641;37;135757;4
1629;27;135757;4
1629;15;135757;4
1643;38;135757;4
1559;29;135757;3
1629;277;135757;9
1631;277;135757;9
1641;35;135757;9
1634;51;135757;3
1644;51;135757;3
1634;50;135757;3
1634;49;135757;3
1634;49;135757;3
1633;11;135757;3
1646;60;135757;3
1633;63;135757;3
1644;13;135757;3
1633;68;135757;3
1628;57;135757;3
1629;16;135757;3
1628;16;135757;3
1628;29;135757;3
1643;38;135757;3
1629;28;135757;3
1618;29;21164;7
1638;22;21164;7
1635;28;21164;7
1635;22;21164;7
1638;22;21164;7
1638;18;21164;7
1621;29;32787;2
1621;29;32787;2
1621;117;32787;2
1621;26;32787;2
1640;277;32787;2
1615;50;32787;2
1640;18;32787;2
1621;18;32787;2
1622;344;32787;2
1640;19;32787;2
1646;21;135757;3
1613;19;135757;9
1614;54;135757;9
1617;85;135757;9
1627;107;135757;4
1622;93;32787;2
1635;29;21164;7
1635;90;21164;7
1635;16;21164;7
1635;16;21164;7
1636;47;21164;7
1636;66;21164;7
1635;25;21164;7
1635;277;21164;7
1636;112;21164;7
1621;16;32787;2
1640;16;32787;2
1640;16;32787;2
1640;88;32787;2
1640;32;32787;2
1621;56;32787;2
1620;32;32787;2
1641;66;135757;9
1629;32;135757;9
1630;21;135757;3
1643;21;135757;3
1644;21;135757;3
1649;21;21164;7
1660;95;32787;2
1651;21;135757;9
1662;83;135757;9
1661;83;135757;9
1663;21;245916;5
1658;96;21164;7
1657;25;21164;7
1659;344;32787;2
1661;25;135757;9
1672;43;135757;9
1656;19;135757;9
1663;21;135757;9
1650;31;135757;9
1661;19;245916;5
1662;80;245916;5
1686;19;135757;3
1664;85;135757;9
1655;86;135757;9
1653;32;32787;2
1658;32;21164;7
1674;19;135757;9
1674;27;135757;9
1652;54;135757;9
1666;54;135757;9
1661;32;135757;9
1659;41;32787;2
1666;27;245916;5
1663;81;245916;5
1666;81;245916;5
1662;31;245916;5
1668;50;135757;4
1667;11;135757;4
1661;31;135757;4
1662;15;135757;4
1669;35;135757;4
1665;38;135757;4
1671;27;135757;4
1669;41;135757;4
1668;51;135757;3
1687;50;135757;3
1667;49;135757;3
1668;49;135757;3
1668;11;135757;3
1668;60;135757;3
1668;63;135757;3
1687;13;135757;3
1672;338;135757;3
1668;44;135757;3
1672;71;135757;3
1674;57;135757;3
1674;16;135757;3
1671;29;135757;3
1666;21;135757;3
1671;21;135757;3
1686;38;135757;3
1686;38;135757;3
1666;28;135757;3
1669;18;245916;5
1659;16;32787;2
1660;29;32787;2
1659;29;32787;2
1659;28;32787;2
1659;26;32787;2
1659;77;32787;2
1659;18;32787;2
1660;18;32787;2
1659;277;32787;2
1654;16;21164;7
1658;29;21164;7
1658;90;21164;7
1658;91;21164;7
1675;28;21164;7
1675;28;21164;7
1675;22;21164;7
1658;22;21164;7
1658;22;21164;7
1676;277;21164;7
1675;98;21164;7
1658;18;21164;7
1672;23;135757;9
1669;18;135757;9
1672;18;135757;9
1685;16;135757;9
1678;16;135757;9
1680;28;135757;9
1678;28;135757;9
1686;28;135757;9
1669;29;135757;9
1678;277;135757;9
1686;277;135757;9
1686;112;135757;9
1674;40;135757;9
1663;40;135757;9
1669;35;135757;9
1672;35;135757;9
1659;22;32787;2
1660;16;32787;2
1660;16;32787;2
1660;16;32787;2
1660;16;32787;2
1675;25;21164;7
1663;68;135757;3
1687;112;135757;9
1701;23;135757;9
1698;21;135757;9
1710;83;135757;9
1699;22;135757;9
1712;31;135757;9
1712;31;135757;9
1692;54;135757;9
1693;54;135757;9
1706;67;135757;3
1708;15;135757;4
1706;107;135757;4
1710;31;135757;4
1706;43;135757;9
1691;25;135757;9
1717;16;135757;9
1719;16;135757;9
1706;16;135757;9
1714;19;135757;9
1707;26;135757;9
1710;27;135757;9
1695;28;135757;9
1707;28;135757;9
1719;52;135757;9
1710;56;135757;9
1719;66;135757;9
1700;85;135757;9
1712;40;135757;3
1715;19;135757;3
1708;28;135757;3
1719;81;245916;5
1712;19;245916;5
1708;21;245916;5
1712;27;245916;5
1706;31;245916;5
1715;80;245916;5
1708;77;245916;5
1712;85;245916;5
1703;16;32787;2
1703;28;32787;2
1703;26;32787;2
1696;32;32787;2
1711;11;135757;4
1708;38;135757;4
1718;35;135757;4
1710;27;135757;4
1706;64;135757;3
1701;44;135757;3
1701;68;135757;3
1701;42;135757;3
1701;57;135757;3
1707;21;135757;3
1697;21;135757;3
1718;51;135757;3
1719;50;135757;3
1719;49;135757;3
1702;11;135757;3
1718;11;135757;3
1706;60;135757;3
1706;63;135757;3
1706;13;135757;3
1701;338;135757;3
1707;16;135757;3
1707;29;135757;3
1708;38;135757;3
1694;50;32787;2
1703;277;32787;2
1703;93;32787;2
1703;52;32787;2
1764;50;135757;4
1764;49;135757;4
1759;35;135757;4
1762;37;135757;4
1741;27;135757;4
1733;51;135757;3
1764;50;135757;3
1733;49;135757;3
1733;11;135757;3
1737;31;135757;3
1759;61;135757;3
1733;13;135757;3
1760;338;135757;3
1760;44;135757;3
1736;68;135757;3
1760;42;135757;3
1740;57;135757;3
1736;40;135757;3
1734;19;135757;3
1751;16;135757;3
1746;29;135757;3
1756;21;135757;3
1747;21;135757;3
1741;38;135757;3
1746;28;135757;3
1736;43;245916;5
1736;43;245916;5
1734;18;245916;5
1741;19;245916;5
1747;19;245916;5
1746;22;245916;5
1763;24;245916;5
1740;21;245916;5
1751;27;245916;5
1741;85;245916;5
1737;80;245916;5
1737;31;245916;5
1737;112;135757;9
1736;23;135757;9
1735;25;135757;9
1736;18;135757;9
1735;16;135757;9
1725;19;135757;9
1731;19;135757;9
1734;19;135757;9
1746;26;135757;9
1724;27;135757;9
1730;27;135757;9
1740;21;135757;9
1746;28;135757;9
1748;28;135757;9
1723;29;135757;9
1729;29;135757;9
1736;83;135757;9
1734;83;135757;9
1734;32;135757;9
1762;93;135757;9
1736;31;135757;9
1746;56;135757;9
1746;22;135757;9
1747;22;135757;9
1737;86;135757;9
1748;86;135757;9
1722;54;135757;9
1728;54;135757;9
1736;54;135757;9
1746;277;135757;9
1747;277;135757;9
1746;52;135757;9
1746;52;135757;9
1759;34;135757;9
1726;85;135757;9
1732;85;135757;9
1743;16;32787;2
1757;16;32787;2
1757;41;32787;2
1749;29;32787;2
1743;29;32787;2
1743;84;32787;2
1743;28;32787;2
1749;32;32787;2
1749;93;32787;2
1743;18;32787;2
1749;18;32787;2
1743;118;32787;2
1749;22;32787;2
1750;86;21164;7
1721;21;21164;7
1727;21;21164;7
1750;25;21164;7
1773;81;245916;5
1773;19;245916;5
1773;80;245916;5
1771;19;135757;9
1766;84;135757;9
1766;24;245916;5
1766;26;135757;9
1769;47;135757;4
1767;41;135757;4
1767;35;135757;4
1767;37;135757;4
1771;27;135757;4
1773;18;245916;5
1773;27;245916;5
1767;31;245916;5
1767;31;245916;5
1772;16;32787;2
1772;16;32787;2
1770;41;32787;2
1770;29;32787;2
1770;29;32787;2
1770;32;32787;2
1770;26;32787;2
1765;50;32787;2
1770;93;32787;2
1772;18;32787;2
1770;19;32787;2
1770;52;32787;2
1766;23;135757;9
1773;18;135757;9
1771;16;135757;9
1771;16;135757;9
1766;19;135757;9
1767;28;135757;9
1767;28;135757;9
1774;85;135757;9
1768;51;135757;3
1768;49;135757;3
1769;64;135757;3
1768;13;135757;3
1769;44;135757;3
1768;49;135757;4
1795;49;135757;4
1799;27;135757;4
1774;38;135757;4
1792;35;135757;4
1792;37;135757;4
1791;31;245916;5
1791;31;245916;5
1791;23;245916;5
1802;43;245916;5
1789;81;245916;5
1804;18;245916;5
1791;19;245916;5
1797;22;245916;5
1790;24;245916;5
1792;21;245916;5
1792;27;245916;5
1805;85;245916;5
1774;80;245916;5
1801;51;135757;3
1768;50;135757;3
1769;49;135757;3
1768;11;135757;3
1795;11;135757;3
1798;31;135757;3
1795;47;135757;4
1790;31;135757;4
1795;63;135757;3
1795;64;135757;3
1795;13;135757;3
1803;44;135757;3
1795;68;135757;3
1769;338;135757;3
1789;57;135757;3
1799;19;135757;3
1794;16;135757;3
1797;29;135757;3
1778;21;135757;3
1785;21;135757;3
1796;21;135757;3
1796;38;135757;3
1771;28;135757;3
1791;25;135757;9
1802;18;135757;9
1804;18;135757;9
1775;16;135757;9
1780;16;135757;9
1790;16;135757;9
1767;16;135757;9
1799;19;135757;9
1802;19;135757;9
1774;26;135757;9
1776;27;135757;9
1782;27;135757;9
1796;28;135757;9
1798;28;135757;9
1791;29;135757;9
1774;29;135757;9
1794;31;135757;9
1789;277;135757;9
1790;277;135757;9
1789;84;135757;9
1767;22;135757;9
1797;86;135757;9
1794;86;135757;9
1779;54;135757;9
1786;54;135757;9
1804;54;135757;9
1794;40;135757;9
1794;112;135757;9
1806;66;135757;9
1781;85;135757;9
1787;85;135757;9
1805;85;135757;9
1770;16;32787;2
1772;16;32787;2
1772;29;32787;2
1793;16;21164;7
1793;16;21164;7
1793;29;21164;7
1793;96;21164;7
1800;29;21164;7
1777;86;21164;7
1784;86;21164;7
1793;28;21164;7
1793;88;21164;7
1800;52;21164;7
1800;25;21164;7
1800;18;21164;7
1793;32;21164;7
1783;66;21164;7
1788;66;21164;7
1820;43;245916;5
1831;83;135757;9
1815;96;21164;7
1824;25;135757;9
1815;25;21164;7
1812;21;135757;9
1824;21;245916;5
1820;23;245916;5
1835;81;245916;5
1831;18;245916;5
1820;19;245916;5
1829;80;245916;5
1832;27;245916;5
1825;31;245916;5
1830;31;245916;5
1831;18;135757;9
1830;18;135757;9
1818;16;135757;9
1822;16;135757;9
1820;19;135757;9
1824;19;135757;9
1830;26;135757;9
1809;19;135757;9
1811;54;135757;9
1810;217;135757;9
1830;217;135757;9
1821;54;135757;9
1829;31;135757;9
1835;35;135757;9
1835;66;135757;9
1813;85;135757;9
1836;51;135757;3
1816;50;135757;3
1836;49;135757;3
1836;11;135757;3
1816;60;135757;3
1816;63;135757;3
1822;31;135757;3
1816;13;135757;3
1816;44;135757;3
1816;67;135757;3
1816;68;135757;3
1830;71;135757;3
1820;57;135757;3
1830;40;135757;3
1825;19;135757;3
1832;16;135757;3
1818;29;135757;3
1825;21;135757;3
1822;21;135757;3
1828;21;135757;3
1838;38;135757;3
1821;28;135757;3
1828;28;135757;9
1829;28;135757;9
1814;29;135757;9
1821;29;135757;9
1820;93;135757;9
1820;93;135757;9
1830;277;135757;9
1828;277;135757;9
1821;40;135757;9
1825;32;135757;9
1820;120;135757;9
1827;16;32787;2
1823;16;32787;2
1823;16;32787;2
1827;29;32787;2
1827;29;32787;2
1823;22;32787;2
1827;26;32787;2
1823;32;32787;2
1808;50;32787;2
1823;18;32787;2
1827;18;32787;2
1827;52;32787;2
1823;277;32787;2
1815;16;21164;7
1815;16;21164;7
1815;29;21164;7
1815;28;21164;7
1826;86;21164;7
1815;22;21164;7
1815;277;21164;7
1826;32;21164;7
1836;13;135757;4
1816;49;135757;4
1820;107;135757;4
1832;27;135757;4
1848;35;135757;4
1849;27;135757;4
1847;51;135757;3
1847;50;135757;3
1847;49;135757;3
1847;11;135757;3
1850;64;135757;3
1850;338;135757;3
1849;40;135757;3
1849;19;135757;3
1849;16;135757;3
1856;21;135757;3
1852;38;135757;3
1856;81;245916;5
1856;81;245916;5
1848;18;245916;5
1856;21;245916;5
1855;27;245916;5
1852;96;245916;5
1852;80;245916;5
1849;52;135757;9
1855;24;245916;5
1846;23;135757;9
1848;18;135757;9
1848;18;135757;9
1852;16;135757;9
1849;19;135757;9
1846;19;135757;9
1857;26;135757;9
1856;21;135757;9
1852;21;135757;9
1841;28;135757;9
1842;28;135757;9
1843;28;135757;9
1844;28;135757;9
1846;28;135757;9
1846;28;135757;9
1849;29;135757;9
1849;29;135757;9
1846;83;135757;9
1846;277;135757;9
1846;277;135757;9
1846;93;135757;9
1848;84;135757;9
1855;22;135757;9
1855;22;135757;9
1855;31;135757;9
1839;54;135757;9
1840;54;135757;9
1851;54;135757;9
1849;86;135757;9
1848;35;135757;9
1851;35;135757;9
1848;66;135757;9
1845;18;32787;2
1845;277;32787;2
1845;52;32787;2
1845;19;32787;2
1845;22;32787;2
1854;32;32787;2
1845;26;32787;2
1853;29;32787;2
1845;29;32787;2
1845;41;32787;2
1853;16;32787;2
1853;16;32787;2
1855;31;135757;4
1856;31;135757;4
1856;27;135757;4
1858;35;135757;4
1859;38;135757;4
1857;23;245916;5
1860;23;245916;5
1857;43;245916;5
1857;31;245916;5
1857;31;245916;5
1851;18;245916;5
1860;19;245916;5
1857;22;245916;5
1860;24;245916;5
1857;96;245916;5
1859;21;245916;5
1859;31;135757;4
1857;27;135757;4
1857;27;135757;4
1870;35;135757;4
1871;38;135757;4
1872;23;245916;5
1875;23;245916;5
1867;43;245916;5
1864;31;245916;5
1867;31;245916;5
1864;31;245916;5
1867;31;245916;5
1858;18;245916;5
1858;18;245916;5
1875;19;245916;5
1871;22;245916;5
1864;81;245916;5
1872;81;245916;5
1872;24;245916;5
1860;96;245916;5
1871;21;245916;5
1864;27;245916;5
1871;80;245916;5
1878;85;245916;5
1864;23;135757;9
1867;23;135757;9
1873;25;135757;9
1851;18;135757;9
1868;18;135757;9
1851;18;135757;9
1868;18;135757;9
1862;16;135757;9
1879;16;135757;9
1871;16;135757;9
1875;19;135757;9
1878;21;135757;9
1878;21;135757;9
1876;19;135757;9
1880;28;135757;9
1879;28;135757;9
1864;29;135757;9
1860;29;135757;9
1882;83;135757;9
1858;83;135757;9
1871;277;135757;9
1873;277;135757;9
1881;54;135757;9
1869;54;135757;9
1859;86;135757;9
1860;86;135757;9
1871;40;135757;9
1871;40;135757;9
1868;35;135757;9
1869;35;135757;9
1848;66;135757;9
1865;85;135757;9
1878;85;135757;9
1863;16;21164;7
1861;16;21164;7
1863;29;21164;7
1863;96;21164;7
1869;29;0;277
1861;86;21164;7
1863;25;21164;7
1874;28;21164;7
1861;19;21164;7
1866;22;21164;7
1874;22;21164;7
1863;52;21164;7
1874;32;21164;7
1877;66;21164;7
1861;18;21164;7
1863;277;21164;7
1845;16;32787;2
1854;16;32787;2
1883;16;135757;9
1858;27;135757;9
1904;43;245916;5
1900;25;135757;9
1870;66;135757;9
1869;83;135757;9
1879;83;135757;9
1873;52;135757;9
1889;52;32787;2
1874;25;21164;7
1874;84;21164;7
1874;120;21164;7
1850;67;135757;3
1907;367;245916;5
1890;31;245916;5
1895;31;245916;5
1875;26;135757;9
1906;27;135757;9
1895;31;135757;3
1895;31;135757;9
1874;96;21164;7
1889;41;32787;2
1893;26;32787;2
1892;86;21164;7
1858;24;245916;5
1858;23;135757;9
1899;19;135757;9
1897;19;135757;9
1869;19;245916;5
1897;19;135757;3
1903;217;135757;9
1901;217;135757;9
1890;54;135757;9
1870;18;245916;5
1891;18;245916;5
1854;320;32787;2
1894;93;32787;2
1893;32;32787;2
1889;77;32787;2
1882;15;135757;4
1870;35;135757;4
1882;27;135757;4
1847;51;135757;3
1891;81;245916;5
1873;21;245916;5
1875;21;245916;5
1878;27;245916;5
1902;27;245916;5
1901;80;245916;5
1870;18;135757;9
1870;18;135757;9
1896;16;135757;9
1890;16;135757;9
1896;27;135757;9
1901;28;135757;9
1902;28;135757;9
1882;93;135757;9
1895;277;135757;9
1882;277;135757;9
1890;35;135757;9
1891;35;135757;9
1847;50;135757;3
1847;49;135757;3
1847;11;135757;3
1850;63;135757;3
1850;13;135757;3
1850;44;135757;3
1850;68;135757;3
1896;71;135757;3
1902;57;135757;3
1896;40;135757;9
1897;16;135757;3
1901;29;135757;3
1905;21;135757;3
1898;38;135757;3
1889;16;32787;2
1889;16;32787;2
1889;16;32787;2
1893;16;32787;2
1893;16;32787;2
1894;29;32787;2
1894;29;32787;2
1889;28;32787;2
1889;18;32787;2
1889;18;32787;2
1893;22;32787;2
1931;367;245916;5
1924;67;135757;3
1868;43;245916;5
1898;85;245916;5
1908;95;32787;2
1905;117;135757;9
1891;83;135757;9
1891;83;135757;9
1870;40;135757;9
1912;66;135757;9
1912;66;135757;9
1914;25;21164;7
1915;23;135757;9
1911;21;135757;9
1898;21;245916;5
1915;80;245916;5
1892;52;21164;7
1908;41;32787;2
1904;217;135757;9
1918;19;135757;9
1918;19;135757;9
1920;32;135757;9
1926;22;135757;9
1901;42;135757;4
1912;35;135757;4
1905;27;135757;4
1902;81;245916;5
1913;18;245916;5
1911;19;245916;5
1882;22;245916;5
1913;24;245916;5
1921;27;245916;5
1915;31;245916;5
1928;368;245916;5
1913;18;135757;9
1913;18;135757;9
1918;16;135757;9
1902;16;135757;9
1921;28;135757;9
1921;28;135757;9
1904;93;135757;9
1911;93;135757;9
1920;277;135757;9
1918;277;135757;9
1922;16;135757;9
1923;28;135757;9
1927;29;135757;9
1919;54;135757;9
1904;54;135757;9
1848;35;135757;9
1913;35;135757;9
1917;16;32787;2
1917;16;32787;2
1917;16;32787;2
1917;16;32787;2
1917;29;32787;2
1908;29;32787;2
1908;22;32787;2
1908;26;32787;2
1908;32;32787;2
1917;18;32787;2
1908;18;32787;2
1908;19;32787;2
1917;277;32787;2
1909;51;135757;3
1909;50;135757;3
1909;49;135757;3
1909;11;135757;3
1915;31;135757;3
1909;13;135757;3
1924;44;135757;3
1929;68;135757;3
1930;68;135757;3
1915;71;135757;3
1918;57;135757;3
1910;40;135757;3
1911;19;135757;3
1920;16;135757;3
1920;16;135757;3
1921;29;135757;3
1910;21;135757;3
1925;21;135757;3
1910;38;135757;3
1914;16;21164;7
1914;16;21164;7
1892;29;21164;7
1892;88;21164;7
1914;22;21164;7
1914;277;21164;7
1914;32;21164;7
1916;66;21164;7
1892;18;21164;7
1892;18;21164;7
1958;368;245916;5
1957;25;135757;9
1934;83;135757;9
1934;217;135757;9
1934;217;135757;9
1920;120;135757;9
1913;277;135757;3
1942;86;21164;7
1943;96;21164;7
1951;21;245916;5
1943;84;21164;7
1945;80;245916;5
1932;52;21164;7
1946;31;135757;4
1952;25;135757;4
1938;37;135757;4
1936;35;135757;4
1946;27;135757;4
1940;51;135757;3
1940;50;135757;3
1954;49;135757;3
1940;11;135757;3
1941;63;135757;3
1941;64;135757;3
1947;31;135757;3
1940;13;135757;3
1941;44;135757;3
1947;44;135757;3
1941;67;135757;3
1959;68;135757;3
1952;71;135757;3
1947;57;135757;3
1945;40;135757;3
1938;19;135757;3
1955;16;135757;3
1951;29;135757;3
1950;21;135757;3
1945;81;245916;5
1941;31;245916;5
1952;18;245916;5
1938;19;245916;5
1938;22;245916;5
1950;27;245916;5
1941;23;135757;9
1946;18;135757;9
1946;18;135757;9
1956;16;135757;9
1938;16;135757;9
1939;19;135757;9
1938;19;135757;9
1934;26;135757;9
1952;27;135757;9
1953;27;135757;9
1935;28;135757;9
1938;28;135757;9
1945;28;135757;9
1946;29;135757;9
1946;29;135757;9
1941;31;135757;9
1945;93;135757;9
1948;54;135757;9
1941;54;135757;9
1946;35;135757;9
1936;66;135757;9
1936;66;135757;9
1933;16;32787;2
1933;16;32787;2
1949;16;32787;2
1933;16;32787;2
1933;41;32787;2
1949;29;32787;2
1933;29;32787;2
1949;32;32787;2
1937;50;32787;2
1933;18;32787;2
1933;18;32787;2
1933;77;32787;2
1932;16;21164;7
1943;16;21164;7
1943;29;21164;7
1914;28;21164;7
1932;19;21164;7
1943;22;21164;7
1944;22;21164;7
1932;25;21164;7
1932;277;21164;7
1944;378;21164;7
1943;32;21164;7
1932;18;21164;7
1932;18;21164;7
1967;50;135757;4
1969;38;135757;4
1966;35;135757;4
1977;27;135757;4
1940;51;135757;3
1967;50;135757;3
1967;49;135757;3
1975;11;135757;3
1976;11;135757;3
1971;31;135757;3
1967;13;135757;3
1971;338;135757;3
1962;44;135757;3
1985;68;135757;3
1981;71;135757;3
1978;57;135757;3
1969;40;135757;3
1971;40;135757;3
1974;19;135757;3
1978;16;135757;3
1977;29;135757;3
1969;21;135757;3
1973;21;135757;3
1969;81;245916;5
1970;81;245916;5
1969;21;245916;5
1978;27;245916;5
1981;18;245916;5
1951;19;245916;5
1962;19;245916;5
1983;85;245916;5
1986;368;245916;5
1987;368;245916;5
1962;23;135757;9
1969;25;135757;9
1969;25;135757;9
1977;18;135757;9
1984;18;135757;9
1979;16;135757;9
1974;19;135757;9
1974;19;135757;9
1951;26;135757;9
1972;21;135757;9
1963;28;135757;9
1962;28;135757;9
1962;28;135757;9
1981;29;135757;9
1970;29;135757;9
1962;83;135757;9
1962;83;135757;9
1971;93;135757;9
1971;277;135757;9
1981;277;135757;9
1977;86;135757;9
1977;86;135757;9
1968;54;135757;9
1966;35;135757;9
1966;66;135757;9
1969;32;135757;9
1969;32;135757;9
1949;16;32787;2
1964;16;32787;2
1964;16;32787;2
1949;16;32787;2
1949;16;32787;2
1949;16;32787;2
1949;16;32787;2
1982;41;32787;2
1964;29;32787;2
1964;29;32787;2
1982;32;32787;2
1964;93;32787;2
1933;18;32787;2
1964;277;32787;2
1982;95;32787;2
1961;16;21164;7
1965;16;21164;7
1965;29;21164;7
1965;29;21164;7
1965;96;21164;7
1961;88;21164;7
1961;86;21164;7
1961;28;21164;7
1961;28;21164;7
1961;22;21164;7
1965;32;21164;7
1980;277;21164;7
1965;18;21164;7
1961;18;21164;7
1980;25;21164;7
1998;31;135757;4
1988;37;135757;4
1988;35;135757;4
2002;35;135757;4
1998;27;135757;4
1999;51;135757;3
1999;49;135757;3
1999;49;135757;3
1996;64;135757;3
1996;67;135757;3
1991;40;135757;3
1998;16;135757;3
2003;21;135757;3
1996;81;245916;5
1991;85;245916;5
1998;19;245916;5
2003;21;245916;5
1991;27;245916;5
1997;80;245916;5
1996;23;135757;9
1991;25;135757;9
1988;18;135757;9
1995;18;135757;9
2000;16;135757;9
1998;16;135757;9
1998;19;135757;9
2000;19;135757;9
1995;26;135757;9
1994;27;135757;9
1997;28;135757;9
1997;28;135757;9
1988;29;135757;9
2003;29;135757;9
1995;93;135757;9
2003;31;135757;9
1991;31;135757;9
1997;22;135757;9
1998;22;135757;9
2003;86;135757;9
1988;54;135757;9
1995;277;135757;9
1991;40;135757;9
2001;35;135757;9
1988;66;135757;9
1988;66;135757;9
1993;54;135757;9
1992;16;32787;2
1989;16;32787;2
1992;16;32787;2
1989;16;32787;2
1992;16;32787;2
1992;16;32787;2
1992;16;32787;2
1992;16;32787;2
1992;16;32787;2
1989;29;32787;2
1996;59;135757;4
1989;28;32787;2
1989;26;32787;2
1992;32;32787;2
1989;77;32787;2
1990;50;32787;2
1989;93;32787;2
1989;18;32787;2
1989;18;32787;2
1989;22;32787;2
2012;50;135757;4
2014;42;135757;4
2011;35;135757;4
2010;27;135757;4
2012;51;135757;3
2012;50;135757;3
2012;49;135757;3
2012;11;135757;3
2008;31;135757;3
2020;13;135757;3
2025;44;135757;3
2022;68;135757;3
2022;71;135757;3
2006;57;135757;3
2006;40;135757;3
2010;19;135757;3
2014;16;135757;3
2008;29;135757;3
2015;21;135757;3
2010;81;245916;5
2014;81;245916;5
2011;18;245916;5
2008;19;245916;5
2015;27;245916;5
2024;368;245916;5
2021;85;245916;5
2010;80;245916;5
2006;23;135757;9
2021;25;135757;9
2021;25;135757;9
2011;18;135757;9
2011;18;135757;9
2014;16;135757;9
2006;16;135757;9
2017;16;135757;9
2010;19;135757;9
2016;19;135757;9
2021;21;135757;9
2008;28;135757;9
2008;28;135757;9
2006;83;135757;9
2006;83;135757;9
2006;52;135757;9
2015;93;135757;9
2015;93;135757;9
2014;217;135757;9
2014;217;135757;9
2010;54;135757;9
2013;54;135757;9
2010;277;135757;9
2007;35;135757;9
2007;66;135757;9
2023;29;135757;9
2005;16;32787;2
2005;16;32787;2
2005;16;32787;2
2005;16;32787;2
2009;16;32787;2
2009;16;32787;2
2009;16;32787;2
2005;16;32787;2
2005;16;32787;2
2009;16;32787;2
2018;41;32787;2
2005;29;32787;2
2009;29;32787;2
2009;32;32787;2
2009;93;32787;2
2005;18;32787;2
2005;18;32787;2
2009;95;32787;2
2009;22;32787;2
2009;277;32787;2
2004;16;21164;7
2004;16;21164;7
2019;29;21164;7
2019;96;21164;7
2004;88;21164;7
2004;277;21164;7
2004;86;21164;7
2004;28;21164;7
2019;25;21164;7
2004;22;21164;7
2004;32;21164;7
2004;18;21164;7
2045;81;245916;5
2026;85;245916;5
2042;21;245916;5
2043;368;245916;5
2040;80;245916;5
2040;40;135757;9
2026;66;135757;9
2027;95;32787;2
2030;96;21164;7
2037;57;135757;3
2037;217;135757;9
2033;217;135757;9
2028;86;21164;7
2038;54;135757;9
2032;19;135757;9
2041;64;135757;3
2037;31;135757;9
2042;26;135757;9
2041;26;135757;9
2042;19;135757;3
2027;26;32787;2
2031;77;32787;2
2033;54;135757;9
2042;22;135757;9
2042;27;245916;5
2036;27;135757;9
2041;22;245916;5
2028;32;21164;7
2030;32;21164;7
2026;66;135757;9
2026;66;135757;9
2041;31;135757;3
2029;11;135757;3
2027;93;32787;2
2027;93;32787;2
2044;16;135757;9
2041;93;135757;9
2040;93;135757;9
2045;13;135757;3
2031;18;245916;5
2026;18;135757;9
2026;35;135757;4
2026;41;135757;4
2029;51;135757;3
2029;50;135757;3
2029;49;135757;3
2041;44;135757;3
2045;68;135757;3
2037;71;135757;3
2037;40;135757;3
2040;16;135757;3
2043;29;135757;3
2033;21;135757;3
2040;27;135757;9
2043;21;135757;9
2040;28;135757;9
2037;28;135757;9
2034;29;135757;9
2035;29;135757;9
2026;35;135757;9
2041;277;135757;9
2031;16;32787;2
2031;16;32787;2
2027;16;32787;2
2027;16;32787;2
2027;16;32787;2
2027;16;32787;2
2031;16;32787;2
2031;16;32787;2
2031;16;32787;2
2027;29;32787;2
2027;28;32787;2
2027;18;32787;2
2027;18;32787;2
2030;16;21164;7
2028;16;21164;7
2030;16;21164;7
2028;16;21164;7
2028;29;21164;7
2028;88;21164;7
2030;22;21164;7
2030;26;21164;7
2028;18;21164;7
2028;18;21164;7
2064;42;135757;4
2053;31;135757;4
2065;25;135757;4
2058;27;135757;4
2050;51;135757;3
2049;50;135757;3
2049;49;135757;3
2050;11;135757;3
2049;64;135757;3
2066;31;135757;3
